source,target
South Sudan,Costa Rica
Morocco,Costa Rica
Turkey,Costa Rica
Central African Republic,Costa Rica
Benin,Costa Rica
Panama,Costa Rica
Guinea-Bissau,Costa Rica
Yemen,Costa Rica
Argentina,Costa Rica
American Samoa,Costa Rica
Afghanistan,Costa Rica
Oman,Costa Rica
Wales,Costa Rica
Saudi Arabia,Costa Rica
Suriname,Costa Rica
Nigeria,Costa Rica
Northern Mariana Islands,Costa Rica
Lithuania,Costa Rica
Sudan,Costa Rica
Algeria,Costa Rica
Fiji,Costa Rica
Tunisia,Costa Rica
Kuwait,Costa Rica
Colombia,Costa Rica
Pakistan,Costa Rica
Somalia,Costa Rica
Cote d'Ivoire,Costa Rica
United States,Costa Rica
Mozambique,Costa Rica
Malta,Costa Rica
Northern Ireland,Costa Rica
Azerbaijan,Costa Rica
Eastern Europe,Costa Rica
Cyprus,Costa Rica
Dominica,Costa Rica
Turkmenistan,Costa Rica
Mauritania,Costa Rica
Central Latin America,Costa Rica
United States Virgin Islands,Costa Rica
Western Sub-Saharan Africa,Costa Rica
Peru,Costa Rica
North America,Costa Rica
Syria,Costa Rica
Mali,Costa Rica
Greece,Costa Rica
Niger,Costa Rica
Japan,Costa Rica
Kenya,Costa Rica
Indonesia,Costa Rica
Sao Tome and Principe,Costa Rica
United Arab Emirates,Costa Rica
Latin America and Caribbean,Costa Rica
Poland,Costa Rica
Democratic Republic of Congo,Costa Rica
Tonga,Costa Rica
Tajikistan,Costa Rica
Togo,Costa Rica
Cameroon,Costa Rica
Venezuela,Costa Rica
Romania,Costa Rica
Gabon,Costa Rica
North Africa and Middle East,Costa Rica
Kiribati,Costa Rica
Bahamas,Costa Rica
Djibouti,Costa Rica
Andean Latin America,Costa Rica
Mongolia,Costa Rica
Central Asia,Costa Rica
Burkina Faso,Costa Rica
Albania,Costa Rica
Senegal,Costa Rica
Uzbekistan,Costa Rica
Lebanon,Costa Rica
Egypt,Costa Rica
Albania,Togo
Argentina,Togo
North America,Togo
Venezuela,Togo
Indonesia,Togo
Guinea-Bissau,Togo
Azerbaijan,Togo
Malawi,Togo
Peru,Togo
Latin America and Caribbean,Togo
Saint Vincent and the Grenadines,Togo
Turkey,Togo
Kiribati,Togo
Suriname,Togo
Lithuania,Togo
Western Sub-Saharan Africa,Togo
Mauritania,Togo
Pakistan,Togo
Northern Mariana Islands,Togo
Panama,Togo
Mozambique,Togo
Gabon,Togo
Malta,Togo
Tajikistan,Togo
Turkmenistan,Togo
Uzbekistan,Togo
Kuwait,Togo
Tunisia,Togo
United States,Togo
Tonga,Togo
Brazil,Togo
Sudan,Togo
Nigeria,Togo
Poland,Togo
Central Latin America,Togo
Barbados,Togo
Greece,Togo
Cameroon,Togo
Democratic Republic of Congo,Togo
Dominica,Togo
Colombia,Togo
Syria,Togo
Central African Republic,Togo
Sao Tome and Principe,Togo
Tropical Latin America,Togo
United States Virgin Islands,Togo
Andean Latin America,Togo
Northern Ireland,Togo
Fiji,Togo
Afghanistan,Togo
Saudi Arabia,Togo
Mali,Togo
Morocco,Togo
Algeria,Togo
Gambia,Togo
Lebanon,Togo
Senegal,Togo
Niger,Togo
Cyprus,Togo
Japan,Togo
Eastern Europe,Togo
Somalia,Togo
South Sudan,Togo
North Africa and Middle East,Togo
Central Asia,Togo
Cote d'Ivoire,Togo
Antigua and Barbuda,Togo
Egypt,Togo
Djibouti,Togo
Burkina Faso,Togo
Mongolia,Togo
American Samoa,Togo
Yemen,Togo
Wales,Togo
United Arab Emirates,Togo
Bahamas,Togo
Benin,Togo
Romania,Togo
Kenya,Togo
Oman,Togo
Poland,Mozambique
Niger,Mozambique
Western Sub-Saharan Africa,Mozambique
Argentina,Mozambique
Tunisia,Mozambique
United Arab Emirates,Mozambique
Northern Ireland,Mozambique
Kenya,Mozambique
Egypt,Mozambique
Algeria,Mozambique
Burkina Faso,Mozambique
Mali,Mozambique
Suriname,Mozambique
North America,Mozambique
Benin,Mozambique
Turkey,Mozambique
Sao Tome and Principe,Mozambique
Belarus,Mozambique
Morocco,Mozambique
Indonesia,Mozambique
American Samoa,Mozambique
North Africa and Middle East,Mozambique
Malawi,Mozambique
Tajikistan,Mozambique
Barbados,Mozambique
Sudan,Mozambique
Greece,Mozambique
Cameroon,Mozambique
Romania,Mozambique
Cyprus,Mozambique
Lebanon,Mozambique
Democratic Republic of Congo,Mozambique
Northern Mariana Islands,Mozambique
Andean Latin America,Mozambique
Dominica,Mozambique
Mongolia,Mozambique
Kuwait,Mozambique
Lithuania,Mozambique
Fiji,Mozambique
Peru,Mozambique
Guinea-Bissau,Mozambique
United States Virgin Islands,Mozambique
Tropical Latin America,Mozambique
Wales,Mozambique
Brazil,Mozambique
Antigua and Barbuda,Mozambique
Nigeria,Mozambique
Malta,Mozambique
Panama,Mozambique
Yemen,Mozambique
Uzbekistan,Mozambique
Albania,Mozambique
Somalia,Mozambique
Cote d'Ivoire,Mozambique
Mauritania,Mozambique
Djibouti,Mozambique
Central Asia,Mozambique
Senegal,Mozambique
Central Latin America,Mozambique
Pakistan,Mozambique
Tonga,Mozambique
Latin America and Caribbean,Mozambique
Central African Republic,Mozambique
Eastern Europe,Mozambique
Japan,Mozambique
Oman,Mozambique
Venezuela,Mozambique
Colombia,Mozambique
Turkmenistan,Mozambique
Saint Vincent and the Grenadines,Mozambique
South Sudan,Mozambique
Gabon,Mozambique
Gambia,Mozambique
Montenegro,Mozambique
Afghanistan,Mozambique
Syria,Mozambique
United States,Mozambique
Bahamas,Mozambique
Saudi Arabia,Mozambique
Azerbaijan,Mozambique
Kiribati,Mozambique
North Africa and Middle East,Venezuela
Northern Ireland,Venezuela
Brazil,Venezuela
Niger,Venezuela
Mali,Venezuela
Mauritania,Venezuela
Northern Mariana Islands,Venezuela
Egypt,Venezuela
Pakistan,Venezuela
Malawi,Venezuela
Tropical Latin America,Venezuela
Kuwait,Venezuela
Montenegro,Venezuela
Central Asia,Venezuela
Bahamas,Venezuela
United States,Venezuela
Wales,Venezuela
Yemen,Venezuela
Benin,Venezuela
Tajikistan,Venezuela
Sudan,Venezuela
Saint Lucia,Venezuela
Sao Tome and Principe,Venezuela
Uzbekistan,Venezuela
United States Virgin Islands,Venezuela
Western Sub-Saharan Africa,Venezuela
Turkey,Venezuela
Cote d'Ivoire,Venezuela
Tunisia,Venezuela
Saudi Arabia,Venezuela
Afghanistan,Venezuela
North America,Venezuela
Djibouti,Venezuela
Romania,Venezuela
Democratic Republic of Congo,Venezuela
Algeria,Venezuela
Indonesia,Venezuela
Gambia,Venezuela
Guinea-Bissau,Venezuela
Cyprus,Venezuela
Barbados,Venezuela
Cameroon,Venezuela
Burkina Faso,Venezuela
Oman,Venezuela
Argentina,Venezuela
Kenya,Venezuela
Poland,Venezuela
Eastern Europe,Venezuela
Lithuania,Venezuela
Mongolia,Venezuela
Senegal,Venezuela
United Arab Emirates,Venezuela
Peru,Venezuela
South Sudan,Venezuela
American Samoa,Venezuela
Japan,Venezuela
Nigeria,Venezuela
Syria,Venezuela
Malta,Venezuela
Greece,Venezuela
Albania,Venezuela
Andean Latin America,Venezuela
Central African Republic,Venezuela
Fiji,Venezuela
Turkmenistan,Venezuela
Colombia,Venezuela
Central Sub-Saharan Africa,Venezuela
Gabon,Venezuela
Lebanon,Venezuela
Latin America and Caribbean,Venezuela
Belarus,Venezuela
Morocco,Venezuela
Dominica,Venezuela
Saint Vincent and the Grenadines,Venezuela
Nicaragua,Venezuela
Panama,Venezuela
Somalia,Venezuela
Azerbaijan,Venezuela
Tonga,Venezuela
Central Latin America,Venezuela
Kiribati,Venezuela
Antigua and Barbuda,Venezuela
Suriname,Venezuela
Belarus,Gambia
Guinea-Bissau,Gambia
Barbados,Gambia
Egypt,Gambia
Saint Vincent and the Grenadines,Gambia
Northern Mariana Islands,Gambia
Romania,Gambia
North America,Gambia
Antigua and Barbuda,Gambia
United States Virgin Islands,Gambia
Tajikistan,Gambia
Argentina,Gambia
Central African Republic,Gambia
Azerbaijan,Gambia
Mongolia,Gambia
Turkmenistan,Gambia
Burkina Faso,Gambia
Morocco,Gambia
Greece,Gambia
Lithuania,Gambia
Afghanistan,Gambia
Yemen,Gambia
Cameroon,Gambia
Poland,Gambia
Sao Tome and Principe,Gambia
Suriname,Gambia
Benin,Gambia
Tunisia,Gambia
Albania,Gambia
Panama,Gambia
United States,Gambia
Syria,Gambia
Cyprus,Gambia
Tonga,Gambia
Oman,Gambia
Niger,Gambia
South Sudan,Gambia
Kiribati,Gambia
Japan,Gambia
Montenegro,Gambia
Lebanon,Gambia
Western Sub-Saharan Africa,Gambia
Nicaragua,Gambia
Nigeria,Gambia
United Arab Emirates,Gambia
Central Sub-Saharan Africa,Gambia
Algeria,Gambia
Colombia,Gambia
Cote d'Ivoire,Gambia
Indonesia,Gambia
Central Asia,Gambia
Senegal,Gambia
Malawi,Gambia
Kenya,Gambia
American Samoa,Gambia
Tropical Latin America,Gambia
Democratic Republic of Congo,Gambia
Andean Latin America,Gambia
Central Latin America,Gambia
North Africa and Middle East,Gambia
Fiji,Gambia
Latin America and Caribbean,Gambia
Djibouti,Gambia
Uzbekistan,Gambia
Northern Ireland,Gambia
Brazil,Gambia
Mali,Gambia
Turkey,Gambia
Saint Lucia,Gambia
Saudi Arabia,Gambia
Mauritania,Gambia
Pakistan,Gambia
Dominica,Gambia
Peru,Gambia
Somalia,Gambia
Malta,Gambia
Eastern Europe,Gambia
High-income,Gambia
Wales,Gambia
Bahamas,Gambia
Kuwait,Gambia
Sudan,Gambia
Gabon,Gambia
North America,Albania
Malta,Albania
Romania,Albania
Latin America and Caribbean,Albania
Burkina Faso,Albania
Northern Ireland,Albania
Kenya,Albania
Cote d'Ivoire,Albania
Panama,Albania
Wales,Albania
Argentina,Albania
Central Asia,Albania
Djibouti,Albania
Belarus,Albania
Algeria,Albania
Saint Lucia,Albania
Pakistan,Albania
Honduras,Albania
North Korea,Albania
Northern Mariana Islands,Albania
Turkey,Albania
South Sudan,Albania
Afghanistan,Albania
Sao Tome and Principe,Albania
Colombia,Albania
Tunisia,Albania
Antigua and Barbuda,Albania
Mongolia,Albania
Tanzania,Albania
Democratic Republic of Congo,Albania
Kiribati,Albania
Gabon,Albania
Indonesia,Albania
Tropical Latin America,Albania
Somalia,Albania
Bahamas,Albania
Central Latin America,Albania
Nicaragua,Albania
Egypt,Albania
Uzbekistan,Albania
Eastern Europe,Albania
Nigeria,Albania
Guinea-Bissau,Albania
Saudi Arabia,Albania
Kuwait,Albania
Peru,Albania
Sudan,Albania
Benin,Albania
Morocco,Albania
Senegal,Albania
Turkmenistan,Albania
Andean Latin America,Albania
Western Sub-Saharan Africa,Albania
Central Sub-Saharan Africa,Albania
North Africa and Middle East,Albania
Tonga,Albania
Brazil,Albania
Lebanon,Albania
Dominica,Albania
Oman,Albania
Poland,Albania
United States Virgin Islands,Albania
Macedonia,Albania
Montenegro,Albania
Greece,Albania
Fiji,Albania
Central African Republic,Albania
Mauritania,Albania
Cyprus,Albania
United Arab Emirates,Albania
Barbados,Albania
Azerbaijan,Albania
Japan,Albania
Mali,Albania
Lithuania,Albania
Saint Vincent and the Grenadines,Albania
Syria,Albania
Bahrain,Albania
Malawi,Albania
Niger,Albania
American Samoa,Albania
High-income,Albania
Tajikistan,Albania
Uganda,Albania
Cameroon,Albania
United States,Albania
Suriname,Albania
Yemen,Albania
Nigeria,Cameroon
Algeria,Cameroon
Greece,Cameroon
Mongolia,Cameroon
Latin America and Caribbean,Cameroon
United States,Cameroon
North Africa and Middle East,Cameroon
Panama,Cameroon
Dominica,Cameroon
Djibouti,Cameroon
Argentina,Cameroon
Sudan,Cameroon
Malawi,Cameroon
Somalia,Cameroon
Central Sub-Saharan Africa,Cameroon
North America,Cameroon
Egypt,Cameroon
Barbados,Cameroon
Bahrain,Cameroon
Afghanistan,Cameroon
Senegal,Cameroon
Cote d'Ivoire,Cameroon
Niger,Cameroon
Gabon,Cameroon
Indonesia,Cameroon
Tropical Latin America,Cameroon
Oman,Cameroon
Macedonia,Cameroon
Japan,Cameroon
Saint Lucia,Cameroon
Uganda,Cameroon
Benin,Cameroon
Morocco,Cameroon
Bahamas,Cameroon
Kiribati,Cameroon
Northern Mariana Islands,Cameroon
Tonga,Cameroon
Central African Republic,Cameroon
Fiji,Cameroon
Nicaragua,Cameroon
Central Latin America,Cameroon
Tajikistan,Cameroon
Kuwait,Cameroon
Cyprus,Cameroon
Suriname,Cameroon
Northern Ireland,Cameroon
Lebanon,Cameroon
Romania,Cameroon
Honduras,Cameroon
Wales,Cameroon
Guinea-Bissau,Cameroon
Poland,Cameroon
Turkey,Cameroon
Sao Tome and Principe,Cameroon
Western Sub-Saharan Africa,Cameroon
Saudi Arabia,Cameroon
Saint Vincent and the Grenadines,Cameroon
Central Asia,Cameroon
American Samoa,Cameroon
Colombia,Cameroon
Antigua and Barbuda,Cameroon
Andean Latin America,Cameroon
United Arab Emirates,Cameroon
Mali,Cameroon
Tunisia,Cameroon
Lithuania,Cameroon
Malta,Cameroon
Burkina Faso,Cameroon
Brazil,Cameroon
Kenya,Cameroon
Yemen,Cameroon
Democratic Republic of Congo,Cameroon
Turkmenistan,Cameroon
North Korea,Cameroon
United States Virgin Islands,Cameroon
Peru,Cameroon
High-income,Cameroon
Mauritania,Cameroon
Eastern Europe,Cameroon
South Sudan,Cameroon
Azerbaijan,Cameroon
Syria,Cameroon
Pakistan,Cameroon
Tanzania,Cameroon
Montenegro,Cameroon
Belarus,Cameroon
Uzbekistan,Cameroon
Mali,Azerbaijan
Poland,Azerbaijan
Argentina,Azerbaijan
Syria,Azerbaijan
Mongolia,Azerbaijan
Pakistan,Azerbaijan
High-income,Azerbaijan
Northern Ireland,Azerbaijan
Andean Latin America,Azerbaijan
Saudi Arabia,Azerbaijan
Yemen,Azerbaijan
Central African Republic,Azerbaijan
Somalia,Azerbaijan
Democratic Republic of Congo,Azerbaijan
Romania,Azerbaijan
Greece,Azerbaijan
Palestine,Azerbaijan
Fiji,Azerbaijan
Antigua and Barbuda,Azerbaijan
Indonesia,Azerbaijan
Djibouti,Azerbaijan
Montenegro,Azerbaijan
Eastern Europe,Azerbaijan
Senegal,Azerbaijan
Australia,Azerbaijan
Burkina Faso,Azerbaijan
Guinea-Bissau,Azerbaijan
Belarus,Azerbaijan
Lebanon,Azerbaijan
High SDI,Azerbaijan
Japan,Azerbaijan
Egypt,Azerbaijan
Tanzania,Azerbaijan
Brazil,Azerbaijan
Wales,Azerbaijan
Lithuania,Azerbaijan
Kiribati,Azerbaijan
Western Sub-Saharan Africa,Azerbaijan
Iran,Azerbaijan
Sao Tome and Principe,Azerbaijan
Tonga,Azerbaijan
Tunisia,Azerbaijan
Cyprus,Azerbaijan
Mauritania,Azerbaijan
Nicaragua,Azerbaijan
Bolivia,Azerbaijan
Uzbekistan,Azerbaijan
Barbados,Azerbaijan
North Africa and Middle East,Azerbaijan
Tajikistan,Azerbaijan
Central Asia,Azerbaijan
Bahamas,Azerbaijan
Central Latin America,Azerbaijan
Sudan,Azerbaijan
Macedonia,Azerbaijan
Central Sub-Saharan Africa,Azerbaijan
Grenada,Azerbaijan
Algeria,Azerbaijan
South Sudan,Azerbaijan
Benin,Azerbaijan
Latin America and Caribbean,Azerbaijan
American Samoa,Azerbaijan
Netherlands,Azerbaijan
Malta,Azerbaijan
Saint Lucia,Azerbaijan
United Arab Emirates,Azerbaijan
Oman,Azerbaijan
Kenya,Azerbaijan
North America,Azerbaijan
North Korea,Azerbaijan
Uganda,Azerbaijan
Niger,Azerbaijan
Turkey,Azerbaijan
Morocco,Azerbaijan
Turkmenistan,Azerbaijan
Dominica,Azerbaijan
United States Virgin Islands,Azerbaijan
Colombia,Azerbaijan
Northern Mariana Islands,Azerbaijan
Cote d'Ivoire,Azerbaijan
Afghanistan,Azerbaijan
Peru,Azerbaijan
Gabon,Azerbaijan
Kuwait,Azerbaijan
Panama,Azerbaijan
Nigeria,Azerbaijan
Bahrain,Azerbaijan
United States,Azerbaijan
Honduras,Azerbaijan
Malawi,Azerbaijan
Suriname,Azerbaijan
Tropical Latin America,Azerbaijan
Saint Vincent and the Grenadines,Azerbaijan
Australasia,Azerbaijan
Suriname,Central Latin America
Tanzania,Central Latin America
Gabon,Central Latin America
Democratic Republic of Congo,Central Latin America
Guinea-Bissau,Central Latin America
Wales,Central Latin America
Uzbekistan,Central Latin America
Central Sub-Saharan Africa,Central Latin America
Tunisia,Central Latin America
Algeria,Central Latin America
Macedonia,Central Latin America
Central African Republic,Central Latin America
United Arab Emirates,Central Latin America
Pakistan,Central Latin America
Kuwait,Central Latin America
Argentina,Central Latin America
Sudan,Central Latin America
Malta,Central Latin America
Lithuania,Central Latin America
Somalia,Central Latin America
Turkmenistan,Central Latin America
Nicaragua,Central Latin America
Afghanistan,Central Latin America
Iran,Central Latin America
Mongolia,Central Latin America
Nigeria,Central Latin America
Uganda,Central Latin America
Lebanon,Central Latin America
Central Asia,Central Latin America
Saint Vincent and the Grenadines,Central Latin America
Barbados,Central Latin America
Burkina Faso,Central Latin America
Cyprus,Central Latin America
Latin America and Caribbean,Central Latin America
North America,Central Latin America
Niger,Central Latin America
Andean Latin America,Central Latin America
Panama,Central Latin America
North Korea,Central Latin America
Northern Ireland,Central Latin America
Grenada,Central Latin America
Yemen,Central Latin America
Brazil,Central Latin America
High SDI,Central Latin America
Senegal,Central Latin America
Belarus,Central Latin America
Poland,Central Latin America
Palestine,Central Latin America
North Africa and Middle East,Central Latin America
Netherlands,Central Latin America
Tonga,Central Latin America
Honduras,Central Latin America
Northern Mariana Islands,Central Latin America
Mali,Central Latin America
Fiji,Central Latin America
Peru,Central Latin America
Oman,Central Latin America
Tropical Latin America,Central Latin America
Malawi,Central Latin America
Australia,Central Latin America
High-income,Central Latin America
Bahamas,Central Latin America
Indonesia,Central Latin America
Australasia,Central Latin America
Romania,Central Latin America
Dominica,Central Latin America
Mauritania,Central Latin America
Kiribati,Central Latin America
Turkey,Central Latin America
Saint Lucia,Central Latin America
Morocco,Central Latin America
Kenya,Central Latin America
Cote d'Ivoire,Central Latin America
Egypt,Central Latin America
Greece,Central Latin America
Antigua and Barbuda,Central Latin America
Western Sub-Saharan Africa,Central Latin America
American Samoa,Central Latin America
Tajikistan,Central Latin America
Eastern Europe,Central Latin America
Saudi Arabia,Central Latin America
Bahrain,Central Latin America
Benin,Central Latin America
Japan,Central Latin America
United States Virgin Islands,Central Latin America
United States,Central Latin America
Sao Tome and Principe,Central Latin America
Djibouti,Central Latin America
Bolivia,Central Latin America
Colombia,Central Latin America
South Sudan,Central Latin America
Syria,Central Latin America
Montenegro,Central Latin America
Honduras,Sao Tome and Principe
United States Virgin Islands,Sao Tome and Principe
Senegal,Sao Tome and Principe
Guinea-Bissau,Sao Tome and Principe
Suriname,Sao Tome and Principe
Lithuania,Sao Tome and Principe
Nigeria,Sao Tome and Principe
Bahrain,Sao Tome and Principe
Algeria,Sao Tome and Principe
Saint Vincent and the Grenadines,Sao Tome and Principe
Pakistan,Sao Tome and Principe
Morocco,Sao Tome and Principe
Central Sub-Saharan Africa,Sao Tome and Principe
New Zealand,Sao Tome and Principe
Peru,Sao Tome and Principe
Antigua and Barbuda,Sao Tome and Principe
Mali,Sao Tome and Principe
Japan,Sao Tome and Principe
High-income,Sao Tome and Principe
Eastern Europe,Sao Tome and Principe
Australia,Sao Tome and Principe
Latin America and Caribbean,Sao Tome and Principe
Kiribati,Sao Tome and Principe
Yemen,Sao Tome and Principe
Indonesia,Sao Tome and Principe
North Korea,Sao Tome and Principe
Central African Republic,Sao Tome and Principe
Democratic Republic of Congo,Sao Tome and Principe
Panama,Sao Tome and Principe
Mongolia,Sao Tome and Principe
Belarus,Sao Tome and Principe
Barbados,Sao Tome and Principe
Benin,Sao Tome and Principe
Turkmenistan,Sao Tome and Principe
Greece,Sao Tome and Principe
Malawi,Sao Tome and Principe
Lebanon,Sao Tome and Principe
Malta,Sao Tome and Principe
Egypt,Sao Tome and Principe
Macedonia,Sao Tome and Principe
Fiji,Sao Tome and Principe
High SDI,Sao Tome and Principe
Colombia,Sao Tome and Principe
Djibouti,Sao Tome and Principe
Malaysia,Sao Tome and Principe
Nicaragua,Sao Tome and Principe
American Samoa,Sao Tome and Principe
Bolivia,Sao Tome and Principe
Iran,Sao Tome and Principe
Tonga,Sao Tome and Principe
Wales,Sao Tome and Principe
Turkey,Sao Tome and Principe
Dominica,Sao Tome and Principe
Mauritania,Sao Tome and Principe
Kuwait,Sao Tome and Principe
Tunisia,Sao Tome and Principe
Argentina,Sao Tome and Principe
Kenya,Sao Tome and Principe
Australasia,Sao Tome and Principe
Burkina Faso,Sao Tome and Principe
Sudan,Sao Tome and Principe
South Sudan,Sao Tome and Principe
United Arab Emirates,Sao Tome and Principe
Palestine,Sao Tome and Principe
North Africa and Middle East,Sao Tome and Principe
Tropical Latin America,Sao Tome and Principe
Grenada,Sao Tome and Principe
Andean Latin America,Sao Tome and Principe
Syria,Sao Tome and Principe
North America,Sao Tome and Principe
Montenegro,Sao Tome and Principe
Uganda,Sao Tome and Principe
Poland,Sao Tome and Principe
Niger,Sao Tome and Principe
Afghanistan,Sao Tome and Principe
Tajikistan,Sao Tome and Principe
Saint Lucia,Sao Tome and Principe
Western Sub-Saharan Africa,Sao Tome and Principe
United States,Sao Tome and Principe
Tanzania,Sao Tome and Principe
Saudi Arabia,Sao Tome and Principe
Somalia,Sao Tome and Principe
Romania,Sao Tome and Principe
Cyprus,Sao Tome and Principe
Gabon,Sao Tome and Principe
Cote d'Ivoire,Sao Tome and Principe
Central Asia,Sao Tome and Principe
Netherlands,Sao Tome and Principe
Bahamas,Sao Tome and Principe
Brazil,Sao Tome and Principe
Uzbekistan,Sao Tome and Principe
Northern Ireland,Sao Tome and Principe
Oman,Sao Tome and Principe
Northern Mariana Islands,Sao Tome and Principe
North Korea,United States
Colombia,United States
Palestine,United States
Nicaragua,United States
Kenya,United States
Burkina Faso,United States
Andean Latin America,United States
Panama,United States
Tanzania,United States
North America,United States
Kiribati,United States
Syria,United States
Yemen,United States
Romania,United States
Spain,United States
Macedonia,United States
Malawi,United States
Greece,United States
Western Sub-Saharan Africa,United States
Senegal,United States
High SDI,United States
Fiji,United States
Benin,United States
Lebanon,United States
Australasia,United States
Indonesia,United States
Sudan,United States
Bolivia,United States
Gabon,United States
North Africa and Middle East,United States
Uzbekistan,United States
Turkey,United States
Central African Republic,United States
Peru,United States
Ireland,United States
Morocco,United States
Central Sub-Saharan Africa,United States
Turkmenistan,United States
Poland,United States
Brazil,United States
American Samoa,United States
Eastern Europe,United States
Mongolia,United States
Djibouti,United States
Antigua and Barbuda,United States
Japan,United States
Egypt,United States
Oman,United States
